department_or_faculty,school_name,title,url
department,Stanford University,Aeronautics & Astronautics Department,https://aa.stanford.edu/
department,Stanford University,Anesthesia Department,http://med.stanford.edu/anesthesia/
department,Stanford University,Anthropology,http://anthropology.stanford.edu/
department,Stanford University,Applied Physics Department,http://web.stanford.edu/dept/app-physics/
department,Stanford University,Art & Art History Department,https://art.stanford.edu/
department,Stanford University,Biochemistry Department,http://biochem.stanford.edu/
department,Stanford University,Bioengineering Department,http://bioengineering.stanford.edu/
department,Stanford University,Biology Department,https://biology.stanford.edu/
department,Stanford University,"Biology, Developmental",http://devbio.stanford.edu
department,Stanford University,"Business, Graduate School of",http://www.gsb.stanford.edu/
department,Stanford University,Cardiothoracic Surgery Department,http://ctsurgery.stanford.edu/
department,Stanford University,Chemical and Systems Biology,http://chemsysbio.stanford.edu
department,Stanford University,Chemical Engineering Department,http://cheme.stanford.edu/
department,Stanford University,Chemistry Department,http://chemistry.stanford.edu/
department,Stanford University,Civil & Environmental Engineering Department,http://cee.stanford.edu/
department,Stanford University,Classics Department,https://classics.stanford.edu/
department,Stanford University,Communication Department,http://comm.stanford.edu/
department,Stanford University,Comparative Literature Department,https://dlcl.stanford.edu/departments/comparative-literature/about
department,Stanford University,Comparative Medicine Department,http://med.stanford.edu/compmed/
department,Stanford University,Computer Science Department,http://cs.stanford.edu/
department,Stanford University,Dermatology Department,http://dermatology.stanford.edu
department,Stanford University,Developmental Biology Department,http://devbio.stanford.edu/
department,Stanford University,Earth System Science,https://earth.stanford.edu/ess
department,Stanford University,"Earth, Energy & Environmental Sciences, School of",https://earth.stanford.edu/
department,Stanford University,East Asian Languages and Cultures Department,http://ealc.stanford.edu/
department,Stanford University,Economics Department,https://economics.stanford.edu/
department,Stanford University,"Education, Graduate School of",https://ed.stanford.edu/
department,Stanford University,Electrical Engineering Department,http://ee.stanford.edu/
department,Stanford University,Energy Resources Engineering Department,https://earth.stanford.edu/ere
department,Stanford University,"Engineering, School of",http://soe.stanford.edu/
department,Stanford University,English Department,https://english.stanford.edu/
department,Stanford University,French and Italian Department,https://dlcl.stanford.edu/departments/french-and-italian/about
department,Stanford University,Genetics Department,http://genetics.stanford.edu/
department,Stanford University,Geological Sciences Department,https://earth.stanford.edu/ges/
department,Stanford University,Geophysics Department,https://earth.stanford.edu/geophysics/
department,Stanford University,German Studies Department,https://dlcl.stanford.edu/departments/german-studies/about
department,Stanford University,Health Research & Policy Department,http://hrp.stanford.edu/
department,Stanford University,History Department,https://history.stanford.edu/
department,Stanford University,"Humanities & Sciences, School of",https://humsci.stanford.edu
department,Stanford University,Iberian & Latin American Cultures Department,https://dlcl.stanford.edu/departments/iberian-and-latin-american-cultures/about
department,Stanford University,Law School,https://law.stanford.edu
department,Stanford University,Linguistics Department,https://linguistics.stanford.edu/
department,Stanford University,Management Science & Engineering Department,https://msande.stanford.edu/
department,Stanford University,Materials Science & Engineering Department,http://mse.stanford.edu/
department,Stanford University,Mathematics Department,http://math.stanford.edu/
department,Stanford University,Mechanical Engineering Department,http://me.stanford.edu/
department,Stanford University,Medicine Department,http://medicine.stanford.edu/
department,Stanford University,"Medicine, School of",http://med.stanford.edu/
department,Stanford University,Microbiology & Immunology Department,http://cmgm.stanford.edu/micro/
department,Stanford University,Molecular & Cellular Physiology Department,http://mcp.stanford.edu/
department,Stanford University,Music Department,https://music.stanford.edu
department,Stanford University,Neurobiology Department,http://neurobiology.stanford.edu/
department,Stanford University,Neurology & Neurological Sciences Department,http://med.stanford.edu/neurology/
department,Stanford University,Neurosurgery Department,http://neurosurgery.stanford.edu
department,Stanford University,Obstetrics and Gynecology Department,http://obgyn.stanford.edu
department,Stanford University,Ophthalmology Department,http://ophthalmology.stanford.edu/
department,Stanford University,Orthopaedic Surgery Department,http://ortho.stanford.edu
department,Stanford University,Otolaryngology (Head and Neck Surgery) Department,http://med.stanford.edu/ohns/
department,Stanford University,Pathology Department,http://pathology.stanford.edu/
department,Stanford University,Pediatrics Department,http://pediatrics.stanford.edu/
department,Stanford University,Philosophy Department,https://philosophy.stanford.edu/
department,Stanford University,Photon Science (SLAC),https://www6.slac.stanford.edu/research
department,Stanford University,Physics Department,https://physics.stanford.edu
department,Stanford University,Political Science Department,https://politicalscience.stanford.edu/
department,Stanford University,Psychiatry and Behavioral Sciences Department,http://psychiatry.stanford.edu/
department,Stanford University,Psychology Department,http://psychology.stanford.edu/
department,Stanford University,Radiation Oncology Department,http://radonc.stanford.edu/
department,Stanford University,Radiology Department,http://radiology.stanford.edu/
department,Stanford University,Religious Studies Department,http://religiousstudies.stanford.edu
department,Stanford University,Slavic Languages and Literature Department,https://dlcl.stanford.edu/departments/slavic-languages-and-literatures/about
department,Stanford University,Sociology Department,https://sociology.stanford.edu/
department,Stanford University,Statistics Department,https://statistics.stanford.edu/
department,Stanford University,Structural Biology Department,http://structuralbio.stanford.edu
department,Stanford University,Surgery Department,http://surgery.stanford.edu/
department,Stanford University,Theater and Performance Studies,http://taps.stanford.edu/
department,Stanford University,Urology Department,http://urology.stanford.edu/
department,Massachusetts Institute of Technology (MIT),Architecture,http://architecture.mit.edu/
department,Massachusetts Institute of Technology (MIT),Media Arts and Sciences,http://www.media.mit.edu/admissions/program-overview/freshman-year-program
department,Massachusetts Institute of Technology (MIT),Urban Studies and Planning,http://dusp.mit.edu/
department,Massachusetts Institute of Technology (MIT),Aeronautics and Astronautics,http://aeroastro.mit.edu/
department,Massachusetts Institute of Technology (MIT),Biological Engineering,http://web.mit.edu/be/index.shtml
department,Massachusetts Institute of Technology (MIT),Chemical Engineering,http://web.mit.edu/cheme/
department,Massachusetts Institute of Technology (MIT),Civil and Environmental Engineering,http://cee.mit.edu/
department,Massachusetts Institute of Technology (MIT),Electrical Engineering and Computer Science,http://www.eecs.mit.edu/
department,Massachusetts Institute of Technology (MIT),Materials Science and Engineering,http://dmse.mit.edu/
department,Massachusetts Institute of Technology (MIT),Mechanical Engineering,http://meche.mit.edu/
department,Massachusetts Institute of Technology (MIT),Nuclear Science and Engineering,http://web.mit.edu/nse/
department,Massachusetts Institute of Technology (MIT),"Institute for Data, Systems, and Society",http://idss.mit.edu/
department,Massachusetts Institute of Technology (MIT),Institute for Medical Engineering and Science,http://imes.mit.edu/
department,Massachusetts Institute of Technology (MIT),Anthropology,http://web.mit.edu/anthropology/
department,Massachusetts Institute of Technology (MIT),Comparative Media Studies,http://cms.mit.edu/
department,Massachusetts Institute of Technology (MIT),Writing,http://writing.mit.edu/
department,Massachusetts Institute of Technology (MIT),Economics,http://econ-www.mit.edu/
department,Massachusetts Institute of Technology (MIT),Global Studies and Languages,http://web.mit.edu/fll/www/
department,Massachusetts Institute of Technology (MIT),History,http://history.mit.edu
department,Massachusetts Institute of Technology (MIT),Humanities,http://shass.mit.edu/undergraduate
department,Massachusetts Institute of Technology (MIT),Linguistics,http://web.mit.edu/linguistics/
department,Massachusetts Institute of Technology (MIT),Philosophy,http://web.mit.edu/philos/www/
department,Massachusetts Institute of Technology (MIT),Literature,http://lit.mit.edu/
department,Massachusetts Institute of Technology (MIT),Music,http://web.mit.edu/music/
department,Massachusetts Institute of Technology (MIT),Theater Arts,http://theaterarts.mit.edu/
department,Massachusetts Institute of Technology (MIT),Political Science,http://web.mit.edu/polisci/index.shtml
department,Massachusetts Institute of Technology (MIT),"Science, Technology, and Society",http://web.mit.edu/sts/
department,Massachusetts Institute of Technology (MIT),Management,http://mitsloan.mit.edu/academic/overview.php
department,Massachusetts Institute of Technology (MIT),Biology,https://biology.mit.edu/
department,Massachusetts Institute of Technology (MIT),Brain and Cognitive Sciences,http://bcs.mit.edu/
department,Massachusetts Institute of Technology (MIT),Chemistry,http://chemistry.mit.edu/
department,Massachusetts Institute of Technology (MIT),"Earth, Atmospheric, and Planetary Sciences",http://eapsweb.mit.edu/
department,Massachusetts Institute of Technology (MIT),Mathematics,http://math.mit.edu/index.php
department,Massachusetts Institute of Technology (MIT),Physics,http://web.mit.edu/physics/
faculty,Harvard University,Harvard Business School,http://www.hbs.edu/
faculty,Harvard University,Harvard College,http://college.harvard.edu/
faculty,Harvard University,Division of Continuing Education,http://www.dce.harvard.edu/
faculty,Harvard University,Harvard School of Dental Medicine,http://www.hsdm.harvard.edu/
faculty,Harvard University,Harvard Divinity School,http://www.hds.harvard.edu/
faculty,Harvard University,Faculty of Arts & Sciences,http://fas.harvard.edu/
faculty,Harvard University,Graduate School of Design,http://www.gsd.harvard.edu/
faculty,Harvard University,Harvard Graduate School of Education,http://www.gse.harvard.edu/
faculty,Harvard University,Graduate School of Arts & Sciences,http://gsas.harvard.edu/
faculty,Harvard University,Harvard John A. Paulson School of Engineering and Applied Sciences,http://seas.harvard.edu/
faculty,Harvard University,Harvard Kennedy School,http://www.hks.harvard.edu/
faculty,Harvard University,Harvard Law School,http://www.law.harvard.edu/index.html
faculty,Harvard University,Harvard Medical School,http://hms.harvard.edu/
faculty,Harvard University,Radcliffe Institute for Advanced Study,http://radcliffe.harvard.edu/
faculty,Harvard University,Harvard T.H. Chan School of Public Health,http://www.hsph.harvard.edu/
department,Harvard University,African and African American Studies,http://aaas.fas.harvard.edu/
department,Harvard University,Anthropology,http://anthropology.fas.harvard.edu/
department,Harvard University,Applied Mathematics,http://www.seas.harvard.edu/applied-mathematics
department,Harvard University,Applied Physics,http://www.seas.harvard.edu/applied-physics
department,Harvard University,Astronomy,http://astronomy.fas.harvard.edu/
department,Harvard University,Bioengineering,http://www.seas.harvard.edu/bioengineering
department,Harvard University,Celtic Languages and Literatures,http://celtic.fas.harvard.edu/
department,Harvard University,Chemistry and Chemical Biology,http://chemistry.harvard.edu/
department,Harvard University,Computer Science,http://www.seas.harvard.edu/computer-science
department,Harvard University,The Classics,http://classics.fas.harvard.edu/
department,Harvard University,Comparative Literature,http://www.complit.fas.harvard.edu/
department,Harvard University,Earth and Planetary Sciences,http://www.eps.harvard.edu/
department,Harvard University,East Asian Languages and Civilizations,http://ealc.fas.harvard.edu/
department,Harvard University,Economics,http://www.economics.harvard.edu/
department,Harvard University,Electrical Engineering,http://www.seas.harvard.edu/electrical-engineering
department,Harvard University,English,http://english.fas.harvard.edu/
department,Harvard University,Environmental Science & Engineering,http://www.seas.harvard.edu/environmental-science-engineering
department,Harvard University,Germanic Languages and Literatures,http://german.fas.harvard.edu/
department,Harvard University,Government,http://www.gov.harvard.edu/
department,Harvard University,History,http://history.fas.harvard.edu/
department,Harvard University,History of Art and Architecture,http://haa.fas.harvard.edu/
department,Harvard University,History of Science,http://histsci.fas.harvard.edu/
department,Harvard University,Human Evolutionary Biology,http://www.heb.fas.harvard.edu/
department,Harvard University,Linguistics,http://linguistics.fas.harvard.edu/
department,Harvard University,Materials Science & Mechanical Engineering,http://www.seas.harvard.edu/materials-science-mechanical-engineering
department,Harvard University,Mathematics,http://www.math.harvard.edu/
department,Harvard University,Molecular and Cellular Biology,http://www.mcb.harvard.edu/
department,Harvard University,Music,http://www.music.fas.harvard.edu/
department,Harvard University,Near Eastern Languages and Civilizations,http://www.nelc.fas.harvard.edu/icb/icb.do
department,Harvard University,Organismic and Evolutionary Biology,http://www.oeb.harvard.edu/
department,Harvard University,Philosophy,https://philosophy.fas.harvard.edu/
department,Harvard University,Physics,http://www.physics.harvard.edu/
department,Harvard University,Psychology,http://psychology.fas.harvard.edu/
department,Harvard University,Romance Languages and Literatures,http://rll.fas.harvard.edu/
department,Harvard University,Slavic Languages and Literatures,http://slavic.fas.harvard.edu/
department,Harvard University,Sociology,http://sociology.fas.harvard.edu/
department,Harvard University,South Asian Studies,http://sas.fas.harvard.edu/icb/icb.do
department,Harvard University,Statistics,http://statistics.fas.harvard.edu/
department,Harvard University,Stem Cell and Regenerative Biology,https://hscrb.harvard.edu/
department,Harvard University,Visual and Environmental Studies,http://www.ves.fas.harvard.edu/
department,California Institute of Technology (Caltech),Biology & Biological Engineering,http://bbe.caltech.edu/
department,California Institute of Technology (Caltech),Chemistry & Chemical Engineering,http://cce.caltech.edu/
department,California Institute of Technology (Caltech),Engineering & Applied Science,http://eas.caltech.edu/
department,California Institute of Technology (Caltech),Geological & Planetary Sciences,http://gps.caltech.edu/
department,California Institute of Technology (Caltech),Humanities & Social Sciences,http://hss.caltech.edu/
department,California Institute of Technology (Caltech),"Physics, Mathematics & Astronomy",http://www.pma.caltech.edu/
department,University of Cambridge,Arts and Humanities,http://www.csah.cam.ac.uk/
department,University of Cambridge,Faculty of Architecture and History of Art,http://www.aha.cam.ac.uk/
department,University of Cambridge,Department of Architecture,http://www.arct.cam.ac.uk/
department,University of Cambridge,Department of History of Art,http://www.hoart.cam.ac.uk/
department,University of Cambridge,Faculty of Asian and Middle Eastern Studies,http://www.ames.cam.ac.uk/
department,University of Cambridge,Department of East Asian Studies,http://www.ames.cam.ac.uk/deas/
department,University of Cambridge,Department of Middle Eastern Studies,http://www.ames.cam.ac.uk/dmes/
department,University of Cambridge,Faculty of Classics,http://www.classics.cam.ac.uk/
department,University of Cambridge,Museum of Classical Archaeology,http://www.classics.cam.ac.uk/museum/
department,University of Cambridge,Faculty of Divinity,http://www.divinity.cam.ac.uk/
department,University of Cambridge,Faculty of English,http://www.english.cam.ac.uk/
department,University of Cambridge,"Department of Anglo-Saxon, Norse and Celtic",http://www.asnc.cam.ac.uk/
department,University of Cambridge,Faculty of Modern and Medieval Languages,http://www.mml.cam.ac.uk/
department,University of Cambridge,Department of French,http://www.mml.cam.ac.uk/french/
department,University of Oxford,American Institute,http://www.rai.ox.ac.uk/
department,University of Cambridge,Department of German & Dutch,http://www.mml.cam.ac.uk/german/
department,University of Cambridge,Department of Italian,http://www.mml.cam.ac.uk/italian/
department,University of Cambridge,Department of Slavonic Studies,http://www.mml.cam.ac.uk/slavonic/
department,University of Cambridge,Department of Spanish and Portuguese,http://www.mml.cam.ac.uk/spanish/
department,University of Cambridge,Department of Theoretical and Applied Linguistics,http://www.mml.cam.ac.uk/dtal/
department,University of Cambridge,Modern Greek,http://www.mml.cam.ac.uk/greek/
department,University of Cambridge,Neo-Latin,http://www.mml.cam.ac.uk/neo-latin
department,University of Cambridge,Faculty of Music,http://www.mus.cam.ac.uk/
department,University of Cambridge,Faculty of Philosophy,http://www.phil.cam.ac.uk/
department,University of Cambridge,"Centre for Research in Arts, Humanities and Social Sciences",http://www.crassh.cam.ac.uk/
department,University of Cambridge,Language Centre,http://www.langcen.cam.ac.uk/
department,University of Cambridge,Humanities & Social Sciences,http://www.cshss.cam.ac.uk/
department,University of Cambridge,"Faculty of Human, Social and Political Science (HSPS)",http://www.hsps.cam.ac.uk/
department,University of Cambridge,Department of Archaeology,https://www.arch.cam.ac.uk/
department,University of Cambridge,Biological Anthropology,http://www.bioanth.cam.ac.uk/
department,University of Cambridge,Leverhulme Centre for Human Evolutionary Studies,http://www.human-evol.cam.ac.uk/
department,University of Cambridge,McDonald Institute for Archaeological Research,https://www.mcdonald.cam.ac.uk/
department,University of Cambridge,Department of Social Anthropology,https://www.socanth.cam.ac.uk/
department,University of Cambridge,Mongolian and Inner Asian Studies Unit,http://innerasiaresearch.org/
department,University of Cambridge,Museum of Archaeology & Anthropology,http://museum-server.archanth.cam.ac.uk/
department,University of Cambridge,Department of Politics and International Studies,http://www.polis.cam.ac.uk/
department,University of Cambridge,Centre of African Studies,http://www.african.cam.ac.uk/
department,University of Cambridge,Centre of Development Studies,http://www.devstudies.cam.ac.uk/
department,University of Cambridge,Centre for Gender Studies,http://www.gender.cam.ac.uk/
department,University of Oxford,Art,http://www.rsa.ox.ac.uk/
department,University of Oxford,Classics,http://www.classics.ox.ac.uk/
department,University of Oxford,English Language and Literature,http://www.english.ox.ac.uk/
department,University of Oxford,History,http://www.history.ox.ac.uk/
department,University of Oxford,History of Art,http://www.hoa.ox.ac.uk/
department,University of Oxford,"Linguistics, Philology & Phonetics",http://www.ling-phil.ox.ac.uk/
department,University of Oxford,Medieval and Modern Languages,http://www.mod-langs.ox.ac.uk/
department,University of Oxford,Music,http://www.music.ox.ac.uk/
department,University of Oxford,Oriental Studies,http://www.orinst.ox.ac.uk/
department,University of Oxford,Philosophy,http://www.philosophy.ox.ac.uk/
department,University of Oxford,Theology and Religion,http://www.theology.ox.ac.uk/
department,University of Oxford,TORCH,http://torch.ox.ac.uk/
department,University of Oxford,Voltaire Foundation,http://www.voltaire.ox.ac.uk/
department,University of Oxford,Begbroke Science Park,http://www.begbroke.ox.ac.uk/
department,University of Oxford,Chemistry,http://www.chem.ox.ac.uk/
department,University of Oxford,Computer Science,http://www.cs.ox.ac.uk/
department,University of Oxford,e-Research Centre,http://www.oerc.ox.ac.uk/
department,University of Oxford,Earth Sciences,http://www.earth.ox.ac.uk/
department,University of Oxford,Engineering Science,http://www.eng.ox.ac.uk/
department,University of Oxford,Life Sciences Interface Doctoral Training Centre,http://www.lsidtc.ox.ac.uk/
department,University of Oxford,Materials,http://www.materials.ox.ac.uk/
department,University of Oxford,Mathematical Institute,http://www.maths.ox.ac.uk/
department,University of Oxford,Physics,http://www.physics.ox.ac.uk/
department,University of Oxford,Plant Sciences,http://www.plants.ox.ac.uk/
department,University of Oxford,Statistics,http://www.stats.ox.ac.uk/
department,University of Oxford,Zoology,http://www.zoo.ox.ac.uk/
department,University of Oxford,Biochemistry,http://www.bioch.ox.ac.uk/
department,University of Oxford,Clinical Medicine,http://www.ndm.ox.ac.uk/
department,University of Oxford,Clinical Neurosciences,http://www.ndcn.ox.ac.uk/
department,University of Oxford,Experimental Psychology,http://www.psy.ox.ac.uk/
department,University of Oxford,Medicine,http://www.rdm.ox.ac.uk/
department,University of Cambridge,Centre of Latin American Studies,http://www.latin-american.cam.ac.uk/
department,University of Cambridge,Centre of South Asian Studies,http://www.s-asian.cam.ac.uk/
department,University of Cambridge,Department of Sociology,http://www.sociology.cam.ac.uk/
department,University of Cambridge,Faculty of Economics,http://www.econ.cam.ac.uk/index.html
department,University of Cambridge,Faculty of Education,http://www.educ.cam.ac.uk/
department,University of Cambridge,Faculty of History,http://www.hist.cam.ac.uk/
department,University of Cambridge,History and Philosophy of Science,http://www.hps.cam.ac.uk/
department,University of Cambridge,Whipple Museum of the History of Science,http://www.hps.cam.ac.uk/whipple/index.html
department,University of Cambridge,Faculty of Law,http://www.law.cam.ac.uk/
department,University of Cambridge,Lauterpacht Centre for International Law,http://www.lcil.cam.ac.uk/
department,University of Cambridge,Institute of Criminology,http://www.crim.cam.ac.uk/
department,University of Cambridge,Land Economy,http://www.landecon.cam.ac.uk/
department,University of Cambridge,Biological Sciences,http://www.bio.cam.ac.uk/
department,University of Cambridge,Faculty of Biology,http://www.bio.cam.ac.uk/sbs/facbiol/
department,University of Cambridge,Biochemistry,http://www.bioc.cam.ac.uk/
department,University of Cambridge,Centre for Family Research,http://www.cfr.cam.ac.uk/
department,University of Cambridge,Genetics,http://www.gen.cam.ac.uk/
department,University of Cambridge,Pathology,http://www.path.cam.ac.uk/
department,University of Cambridge,Pharmacology,http://www.phar.cam.ac.uk/
department,University of Cambridge,"Physiology, Development and Neuroscience",http://www.pdn.cam.ac.uk/
department,University of Cambridge,Plant Sciences,http://www.plantsci.cam.ac.uk/
department,University of Cambridge,Botanic Garden,http://www.botanic.cam.ac.uk/
department,University of Cambridge,Psychology,http://www.psychol.cam.ac.uk/
department,University of Cambridge,Zoology,http://www.zoo.cam.ac.uk/
department,University of Cambridge,Museum of Zoology,http://www.museum.zoo.cam.ac.uk/
department,University of Cambridge,Department of Veterinary Medicine,http://www.vet.cam.ac.uk/
department,University of Cambridge,Wellcome – MRC Cambridge Stem Cell Institute,http://www.stemcells.cam.ac.uk/
department,University of Oxford,Obstetrics and Gynaecology,http://www.obs-gyn.ox.ac.uk/
department,University of Oxford,Oncology,http://www.oncology.ox.ac.uk/
department,University of Oxford,"Orthopaedics, Rheumatology and Musculoskeletal Sciences",http://www.ndorms.ox.ac.uk/
department,University of Oxford,Paediatrics,http://www.paediatrics.ox.ac.uk/
department,University of Oxford,Pathology,http://www.path.ox.ac.uk/
department,University of Oxford,Pharmacology,http://www.pharm.ox.ac.uk/
department,University of Oxford,"Physiology, Anatomy & Genetics",http://www.dpag.ox.ac.uk/
department,University of Oxford,Population Health,http://www.ndph.ox.ac.uk/
department,University of Oxford,Primary Care Health Sciences,http://www.phc.ox.ac.uk/
department,University of Oxford,Psychiatry,http://www.psychiatry.ox.ac.uk/
department,University of Oxford,Surgical Sciences,http://www.nds.ox.ac.uk/
department,University of Oxford,Anthropology and Museum Ethnography,http://www.anthro.ox.ac.uk/
department,University of Oxford,Archaeology,http://www.arch.ox.ac.uk/
department,University of Oxford,Business School,http://www.sbs.ox.ac.uk/
department,University of Oxford,Economics,http://www.economics.ox.ac.uk/
department,University of Oxford,Education,http://www.education.ox.ac.uk/
department,University of Oxford,Geography and the Environment,http://www.geog.ox.ac.uk/
department,University of Oxford,Government,http://www.bsg.ox.ac.uk/
department,University of Oxford,Interdisciplinary Area Studies,http://www.area-studies.ox.ac.uk/
department,University of Oxford,International Development,http://www.qeh.ox.ac.uk/
department,University of Oxford,Internet Institute,http://www.oii.ox.ac.uk/
department,University of Oxford,Law,http://www.law.ox.ac.uk/
department,University of Oxford,Oxford Martin School,http://www.oxfordmartin.ox.ac.uk/
department,University of Oxford,Politics and International Relations,http://www.politics.ox.ac.uk/
department,University of Oxford,Social Policy and Intervention,http://www.spi.ox.ac.uk/
department,University of Oxford,Sociology,http://www.sociology.ox.ac.uk/
department,University of Oxford,Ashmolean Museum,http://www.ashmolean.org/
department,University of Oxford,Bodleian Libraries,http://www.bodleian.ox.ac.uk
department,University of Oxford,Botanic Garden,http://www.botanic-garden.ox.ac.uk/
department,University of Cambridge,Wellcome Trust/Cancer Research UK Gurdon Institute,http://www.gurdon.cam.ac.uk/
department,University of Cambridge,Cambridge Systems Biology Centre (CSBC),http://www.sysbiol.cam.ac.uk/
department,University of Cambridge,Sainsbury Laboratory,http://www.slcu.cam.ac.uk/
department,University of Cambridge,Physical Sciences,http://www.physsci.cam.ac.uk/
department,University of Cambridge,Faculty of Earth Sciences & Geography,http://www.esg.cam.ac.uk/
department,University of Cambridge,Earth Sciences,http://www.esc.cam.ac.uk/
department,University of Cambridge,Sedgwick Museum of Earth Sciences,http://www.sedgwickmuseum.org/
department,University of Cambridge,Geography,http://www.geog.cam.ac.uk/
department,University of Cambridge,Scott Polar Research Institute,http://www.spri.cam.ac.uk/
department,University of Cambridge,The Polar Museum,http://www.spri.cam.ac.uk/museum/
department,University of Cambridge,Faculty of Mathematics,http://www.maths.cam.ac.uk/
department,University of Cambridge,Applied Mathematics and Theoretical Physics,http://www.damtp.cam.ac.uk/
department,University of Cambridge,Pure Mathematics and Mathematical Statistics,http://www.dpmms.cam.ac.uk/
department,University of Cambridge,Statistical Laboratory,http://www.statslab.cam.ac.uk/
department,University of Cambridge,Faculty of Physics & Chemistry,http://www.ast.cam.ac.uk/physchemfaculty/
department,University of Cambridge,Astronomy,http://www.ast.cam.ac.uk/
department,University of Cambridge,Chemistry,http://www.ch.cam.ac.uk/
department,University of Cambridge,Materials Science and Metallurgy,http://www.msm.cam.ac.uk/
department,University of Cambridge,Physics,http://www.phy.cam.ac.uk/
department,University of Cambridge,Isaac Newton Institute for Mathematical Sciences,http://www.newton.cam.ac.uk/
department,University of Cambridge,Clinical Medicine,http://www.medschl.cam.ac.uk/
department,University of Cambridge,Clinical Biochemistry,http://www.clbc.cam.ac.uk/
department,University of Cambridge,Metabolic Research Laboratories,http://www.mrl.ims.cam.ac.uk/
department,University of Cambridge,Clinical Neurosciences,http://www-neurosciences.medschl.cam.ac.uk/
department,University of Cambridge,Cambridge Centre for Brain Repair,http://www.brc.cam.ac.uk/
department,University of Cambridge,Neurology Unit,http://www.neurology.cam.ac.uk/
department,University of Oxford,Museum of the History of Science,http://www.mhs.ox.ac.uk/
department,University of Oxford,Museum of Natural History,http://www.oum.ox.ac.uk/
department,University of Oxford,Pitt Rivers Museum,http://www.prm.ox.ac.uk/
department,University of Cambridge,Neurosurgery,http://www.neurosurg.cam.ac.uk/
department,University of Cambridge,Wolfson Brain Imaging Centre,http://www.wbic.cam.ac.uk/
department,University of Cambridge,Haematology,http://www.haem.cam.ac.uk/
department,University of Cambridge,Transfusion medicine,http://www.haem.cam.ac.uk/transmed/
department,University of Cambridge,Medical Genetics,http://medgen.medschl.cam.ac.uk/
department,University of Cambridge,Medicine,http://www.med.cam.ac.uk/
department,University of Cambridge,Anaesthesia,http://www.medschl.cam.ac.uk/anaesthetics/
department,University of Cambridge,Experimental Medicine and Immunotherapeutics (EMIT),http://emit.medschl.cam.ac.uk/
department,University of Cambridge,Renal medicine,http://www.med.cam.ac.uk/divisions-and-research-groups/renal-medicine/
department,University of Cambridge,MRC Biostatistics Unit,http://www.mrc-bsu.cam.ac.uk/
department,University of Cambridge,MRC Cancer Unit,http://www.mrc-cu.cam.ac.uk/
department,University of Cambridge,MRC Epidemiology Unit,http://www.mrc-epid.cam.ac.uk/
department,University of Cambridge,MRC Mitochondrial Biology Unit,http://www.mrc-mbu.cam.ac.uk/
department,University of Cambridge,Obstetrics & Gynaecology,http://www.obgyn.cam.ac.uk/
department,University of Cambridge,Oncology,http://www.oncology.cam.ac.uk/
department,University of Cambridge,Paediatrics,http://paediatrics.medschl.cam.ac.uk/
department,University of Cambridge,Psychiatry,http://www.psychiatry.cam.ac.uk/
department,University of Cambridge,Brain mapping unit,http://www-bmu.psychiatry.cam.ac.uk/
department,University of Cambridge,Developmental psychiatry,http://dev.psychiatry.cam.ac.uk/
department,University of Cambridge,Public Health & Primary Care,http://www.phpc.cam.ac.uk/
department,University of Cambridge,General Practice & Primary Care Research,http://www.medschl.cam.ac.uk/gppcru/
department,University of Cambridge,Clinical Gerontology,http://www.phpc.cam.ac.uk/gerontology/
department,University of Cambridge,Radiology,http://radiology.medschl.cam.ac.uk/
department,University of Cambridge,Surgery,http://surgery.medschl.cam.ac.uk/
department,University of Cambridge,Trauma and Orthopaedic Surgery,http://www.orthopaedics.cam.ac.uk/
department,University of Cambridge,Cambridge Institute for Medical Research (CIMR),http://www.cimr.cam.ac.uk/
department,University of Cambridge,Cancer Research UK Cambridge Institute,http://www.cruk.cam.ac.uk/
department,University of Cambridge,Institute of Public Health,http://www.iph.cam.ac.uk/
department,University of Cambridge,MRC Cognition and Brain Sciences Unit,http://www.mrc-cbu.cam.ac.uk/
department,University of Cambridge,Welcome Trust - MRC Institute of Metabolic Science,http://www.ims.cam.ac.uk/
department,University of Cambridge,Technology,http://www.tech.cam.ac.uk/
department,University of Cambridge,Department of Engineering,http://www.eng.cam.ac.uk/
department,University of Cambridge,"Energy, fluid mechanics, and turbomachinery",http://www.eng.cam.ac.uk/research/academic-divisions/energy-fluid-mechanics-and-turbomachinery-0
department,University of Cambridge,Electrical engineering,http://www.eng.cam.ac.uk/research/academic-divisions/electrical-engineering-0
department,University of Cambridge,"Mechanics, materials and design",http://www.eng.cam.ac.uk/research/academic-divisions/mechanics-materials-and-design-0
department,University of Cambridge,Civil engineering,http://www.eng.cam.ac.uk/research/academic-divisions/civil-engineering
department,University of Cambridge,Manufacturing and management,http://www.eng.cam.ac.uk/research/academic-divisions/manufacturing-and-management
department,University of Cambridge,Information engineering,http://www.eng.cam.ac.uk/research/academic-divisions/information-engineering
department,University of Cambridge,Cambridge Judge Business School,http://www.jbs.cam.ac.uk/research/
department,University of Cambridge,Centre for Business Research,http://www.cbr.cam.ac.uk/
department,University of Cambridge,The Psychometrics Centre,http://www.psychometrics.cam.ac.uk/
department,University of Cambridge,Department of Computer Science,https://www.cst.cam.ac.uk/
department,University of Cambridge,Department of Chemical Engineering & Biotechnology,http://www.ceb.cam.ac.uk/
department,University of Cambridge,Cambridge Institute for Sustainability Leadership,http://www.cisl.cam.ac.uk/
